claim_id,claim_claimnumber,policy_number,incident_id,claim_lossdate,claim_reporteddate,claim_status,claim_closedate,claim_losstype,claim_lob,claim_severity,claim_loss_add_state,claim_glass_ind,claim_primary_group,claim_primary_adjuster_id,claim_litigation_ind,claim_subrogation_status,claim_salvage_status,claim_litigation_status,claim_fatalities,claim_large_loss,claim_coverage_in_question,claim_siu_status,claim_siu_score,claim_resolution
CLM01-117491,IA01-117491,POL01-1003683,INC01-117491,2018-10-15 00:00:00.000000,2018-10-19 00:00:00.000000,Open,,GLASS,AUTO,LOW,WY,Y,houseowners compound,ADJ01-1006522,,,,Close,Y,,,Unassigned,,
CLM01-117494,IA01-117494,POL01-1021466,INC01-117494,2018-05-15 00:00:00.000000,2018-05-19 00:00:00.000000,Open,,BI,AUTO,HIGH,DE,,Subrogation,ADJ01-1002972,,,,Open,Y,,Y,Unassigned,,
CLM01-117495,IA01-117495,POL01-1004427,INC01-117495,2018-01-30 00:00:00.000000,2018-01-31 00:00:00.000000,Open,,BI,AUTO,HIGH,NM,,houseowners Low Compound,ADJ01-1018066,Y,,,Open,Y,Y,Y,Unassigned,,
CLM01-117496,IA01-117496,POL01-1000244,INC01-117496,2018-12-07 00:00:00.000000,2018-12-11 00:00:00.000000,Closed,2019-02-08 04:40:28.185311,COL,AUTO,MEDIUM,MD,,Physical,ADJ01-1007907,,Y,Y,Open,Y,Y,,Unassigned,,Duplicate
CLM01-117499,IA01-117499,POL01-1015536,INC01-117499,2018-12-13 00:00:00.000000,2018-12-17 00:00:00.000000,Open,,GLASS,AUTO,LOW,RI,Y,Physical,ADJ01-1013696,,,,Open,Y,,Y,Unassigned,,
CLM01-117502,IA01-117502,POL01-1012914,INC01-117502,2018-10-15 00:00:00.000000,2018-10-15 00:00:00.000000,Open,,COL,AUTO,MEDIUM,RI,,Fire/Theft,ADJ01-1011515,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-117503,IA01-117503,POL01-1019686,INC01-117503,2018-02-14 00:00:00.000000,2018-02-17 00:00:00.000000,Open,,COL,AUTO,MEDIUM,RI,,houseowners Low Compound,ADJ01-1009523,,Y,Y,Close,Y,,,Unassigned,,
CLM01-117507,IA01-117507,POL01-1000626,INC01-117507,2018-12-27 00:00:00.000000,2018-12-29 00:00:00.000000,Closed,2019-02-08 04:40:28.185399,PD,AUTO,HIGH,GA,,Tow,ADJ01-1015439,,,,Open,Y,Y,,Unassigned,,Closed with payments
CLM01-117516,IA01-117516,POL01-1000604,INC01-117516,2018-10-05 00:00:00.000000,2018-10-05 00:00:00.000000,Open,,PD,AUTO,HIGH,NM,,General,ADJ01-1001030,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117518,IA01-117518,POL01-1021815,INC01-117567,2018-12-29 00:00:00.000000,2018-12-31 00:00:00.000000,Closed,2019-02-08 04:40:28.185454,COL,AUTO,MEDIUM,VA,,Analyst Vendor IPD,ADJ01-1015794,,Y,Y,Open,Y,Y,Y,Unassigned,,Rejected
CLM01-117520,IA01-117520,POL01-1021912,INC01-117518,2018-02-24 00:00:00.000000,2018-02-25 00:00:00.000000,Open,,BI,AUTO,HIGH,UT,,Analyst Vendor IPD,ADJ01-1014759,,,,Close,Y,Y,Y,Unassigned,,
CLM01-117522,IA01-117522,POL01-1020557,INC01-117520,2018-10-27 00:00:00.000000,2018-10-31 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,LA,,Tow,ADJ01-1009674,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-117524,IA01-117524,POL01-1009656,INC01-117522,2018-11-30 00:00:00.000000,2018-12-03 00:00:00.000000,Open,,GLASS,AUTO,LOW,OH,Y,houseowners compound,ADJ01-1005978,,,,Open,Y,Y,,Unassigned,,
CLM01-117525,IA01-117525,POL01-1018244,INC01-117523,2018-03-03 00:00:00.000000,2018-03-04 00:00:00.000000,Open,,BI,AUTO,HIGH,AR,,Fire/Theft,ADJ01-1015711,,,,Close,Y,Y,,Unassigned,,
CLM01-117527,IA01-117527,POL01-1010841,INC01-117525,2018-06-27 00:00:00.000000,2018-06-28 00:00:00.000000,Open,,GLASS,AUTO,LOW,OH,Y,Medical Claims,ADJ01-1012795,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117530,IA01-117530,POL01-1006059,INC01-117528,2019-01-24 00:00:00.000000,2019-01-25 00:00:00.000000,Open,,GLASS,AUTO,LOW,IL,Y,houseowners compound,ADJ01-1005823,,,,Open,Y,Y,,Unassigned,,
CLM01-117534,IA01-117534,POL01-1009979,INC01-117532,2018-11-17 00:00:00.000000,2018-11-22 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WA,,Analyst Vendor IPD,ADJ01-1000465,,Y,Y,Close,Y,,,Unassigned,,
CLM01-117547,IA01-117547,POL01-1018352,INC01-117545,2018-11-16 00:00:00.000000,2018-11-21 00:00:00.000000,Open,,PD,AUTO,HIGH,PA,,Salvage,ADJ01-1009232,,,,Open,Y,,Y,Unassigned,,
CLM01-117548,IA01-117548,POL01-1002801,INC01-117546,2018-03-23 00:00:00.000000,2018-03-23 00:00:00.000000,Open,,PD,AUTO,HIGH,RI,,Analyst Vendor IPD,ADJ01-1015518,,,,Close,Y,Y,,Unassigned,,
CLM01-117554,IA01-117554,POL01-1014272,INC01-117552,2019-01-22 00:00:00.000000,2019-01-26 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,SD,,Fire/Theft,ADJ01-1016195,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-117555,IA01-117555,POL01-1008512,INC01-117553,2018-11-26 00:00:00.000000,2018-11-30 00:00:00.000000,Open,,PD,AUTO,HIGH,WY,,Physical,ADJ01-1012008,,,,Open,,Y,Y,Assigned,2,
CLM01-117556,IA01-117556,POL01-1008094,INC01-117554,2018-02-17 00:00:00.000000,2018-02-22 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MN,,Injury,ADJ01-1016212,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-117560,IA01-117560,POL01-1015168,INC01-117558,2018-01-30 00:00:00.000000,2018-02-03 00:00:00.000000,Open,,BI,AUTO,HIGH,NY,,General,ADJ01-1009469,Y,,,Close,Y,,Y,Unassigned,,
CLM01-117561,IA01-117561,POL01-1001326,INC01-117559,2019-01-09 00:00:00.000000,2019-01-13 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MI,,Medical Claims,ADJ01-1016795,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-117564,IA01-117564,POL01-1006465,INC01-117562,2018-11-05 00:00:00.000000,2018-11-08 00:00:00.000000,Open,,BI,AUTO,HIGH,IL,,General,ADJ01-1013900,,,,Open,,Y,,Unassigned,,
CLM01-117565,IA01-117565,POL01-1005174,INC01-117563,2018-01-27 00:00:00.000000,2018-01-27 00:00:00.000000,Open,,BI,AUTO,HIGH,NH,,Subrogation,ADJ01-1019688,,,,Open,,,Y,Unassigned,,
CLM01-117568,IA01-117568,POL01-1013010,INC01-117566,2018-11-07 00:00:00.000000,2018-11-12 00:00:00.000000,Open,,GLASS,AUTO,LOW,SD,Y,FastTrack,ADJ01-1010134,,,,Close,Y,,Y,Unassigned,,
CLM01-117569,IA01-117569,POL01-1001773,INC01-117570,2019-01-12 00:00:00.000000,2019-01-15 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NV,,FastTrack,ADJ01-1014369,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-117570,IA01-117570,POL01-1021850,INC01-117571,2018-01-19 00:00:00.000000,2018-01-20 00:00:00.000000,Open,,PD,AUTO,HIGH,TN,,houseowners Low Compound,ADJ01-1008937,,,,Open,Y,Y,,Unassigned,,
CLM01-117572,IA01-117572,POL01-1014907,INC01-117573,2018-11-27 00:00:00.000000,2018-11-29 00:00:00.000000,Open,,COL,AUTO,MEDIUM,VA,,Physical,ADJ01-1015603,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-117573,IA01-117573,POL01-1015371,INC01-117574,2018-10-03 00:00:00.000000,2018-10-04 00:00:00.000000,Open,,GLASS,AUTO,LOW,SD,Y,Medical Claims,ADJ01-1019665,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117578,IA01-117578,POL01-1019254,INC01-117579,2018-11-09 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,ID,,Total Loss,ADJ01-1008143,,Y,Y,Close,Y,,,Unassigned,,
CLM01-117580,IA01-117580,POL01-1007789,INC01-117581,2019-01-23 00:00:00.000000,2019-01-24 00:00:00.000000,Open,,PD,AUTO,HIGH,MN,,Glass,ADJ01-1018901,,,,Close,Y,Y,Y,Unassigned,,
CLM01-117581,IA01-117581,POL01-1023115,INC01-117582,2018-09-08 00:00:00.000000,2018-09-13 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,RI,,houseowners compound,ADJ01-1016560,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-117583,IA01-117583,POL01-1015135,INC01-117584,2018-12-16 00:00:00.000000,2018-12-19 00:00:00.000000,Closed,2019-02-08 04:40:28.185961,COL,AUTO,MEDIUM,WA,,Fire/Theft,ADJ01-1019321,,Y,Y,Close,Y,,,Assigned,10,Reported in siu
CLM01-117588,IA01-117588,POL01-1005717,INC01-117589,2019-01-08 00:00:00.000000,2019-01-11 00:00:00.000000,Open,,COL,AUTO,MEDIUM,KY,,Injury,ADJ01-1010652,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-117590,IA01-117590,POL01-1022461,INC01-117591,2018-11-15 00:00:00.000000,2018-11-16 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MT,,FastTrack,ADJ01-1005544,,Y,Y,Open,,Y,,Unassigned,,
CLM01-117593,IA01-117593,POL01-1002978,INC01-117594,2018-12-11 00:00:00.000000,2018-12-12 00:00:00.000000,Closed,2019-02-08 04:40:28.186026,COL,AUTO,MEDIUM,WA,,Fire/Theft,ADJ01-1006020,,Y,Y,Close,,,,Unassigned,,Rejected
CLM01-117594,IA01-117594,POL01-1020819,INC01-117595,2018-10-31 00:00:00.000000,2018-11-03 00:00:00.000000,Open,,PD,AUTO,HIGH,WI,,Salvage,ADJ01-1004361,,,,Open,,,,Assigned,10,
CLM01-117597,IA01-117597,POL01-1018475,INC01-117598,2018-08-19 00:00:00.000000,2018-08-19 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,CA,,Injury,ADJ01-1011278,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-117602,IA01-117602,POL01-1011796,INC01-117603,2018-08-15 00:00:00.000000,2018-08-16 00:00:00.000000,Open,,GLASS,AUTO,LOW,ME,Y,houseowners Low Compound,ADJ01-1017567,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117603,IA01-117603,POL01-1017666,INC01-117604,2018-10-16 00:00:00.000000,2018-10-21 00:00:00.000000,Open,,BI,AUTO,HIGH,LA,,Physical,ADJ01-1007635,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117606,IA01-117606,POL01-1008010,INC01-117607,2018-04-30 00:00:00.000000,2018-05-02 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MD,,FastTrack,ADJ01-1006923,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-117608,IA01-117608,POL01-1019858,INC01-117609,2018-11-21 00:00:00.000000,2018-11-26 00:00:00.000000,Open,,PD,AUTO,HIGH,SD,,Subrogation,ADJ01-1004210,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117611,IA01-117611,POL01-1024143,INC01-117612,2018-01-01 00:00:00.000000,2018-01-06 00:00:00.000000,Open,,BI,AUTO,HIGH,ND,,Subrogation,ADJ01-1002755,,,,Close,Y,Y,,Assigned,6,
CLM01-117615,IA01-117615,POL01-1009311,INC01-117616,2018-10-27 00:00:00.000000,2018-10-31 00:00:00.000000,Open,,COL,AUTO,MEDIUM,AL,,Fire/Theft,ADJ01-1017774,,Y,Y,Close,,,Y,Assigned,6,
CLM01-117617,IA01-117617,POL01-1013724,INC01-117618,2018-10-23 00:00:00.000000,2018-10-26 00:00:00.000000,Open,,PD,AUTO,HIGH,AK,,Fire/Theft,ADJ01-1007668,,,,Close,Y,,Y,Unassigned,,
CLM01-117619,IA01-117619,POL01-1015546,INC01-117620,2019-01-24 00:00:00.000000,2019-01-28 00:00:00.000000,Open,,PD,AUTO,HIGH,NE,,Glass,ADJ01-1001882,,,,Close,,Y,,Unassigned,,
CLM01-117622,IA01-117622,POL01-1024084,INC01-117623,2018-10-21 00:00:00.000000,2018-10-22 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NJ,,houseowners compound,ADJ01-1014791,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-117623,IA01-117623,POL01-1016780,INC01-117624,2018-06-02 00:00:00.000000,2018-06-02 00:00:00.000000,Open,,PD,AUTO,HIGH,DE,,Physical,ADJ01-1016948,,,,Close,Y,,,Assigned,6,
CLM01-117624,IA01-117624,POL01-1023252,INC01-117625,2018-10-24 00:00:00.000000,2018-10-25 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OH,,Analyst Vendor IPD,ADJ01-1009571,,Y,Y,Close,Y,Y,,Assigned,7,
CLM01-117625,IA01-117625,POL01-1003295,INC01-117626,2018-09-20 00:00:00.000000,2018-09-22 00:00:00.000000,Open,,PD,AUTO,HIGH,IA,,Subrogation,ADJ01-1000692,,,,Close,Y,Y,,Unassigned,,
CLM01-117628,IA01-117628,POL01-1008971,INC01-117629,2018-11-27 00:00:00.000000,2018-12-01 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WY,,FastTrack,ADJ01-1012445,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-117633,IA01-117633,POL01-1016811,INC01-117634,2018-06-08 00:00:00.000000,2018-06-08 00:00:00.000000,Open,,GLASS,AUTO,LOW,UT,Y,Subrogation,ADJ01-1018699,,,,Open,Y,Y,,Unassigned,,
CLM01-117634,IA01-117634,POL01-1005541,INC01-117635,2018-11-12 00:00:00.000000,2018-11-16 00:00:00.000000,Open,,BI,AUTO,HIGH,OR,,Salvage,ADJ01-1015762,,,,Close,Y,Y,,Unassigned,,
CLM01-117643,IA01-117643,POL01-1015964,INC01-117644,2018-02-25 00:00:00.000000,2018-02-28 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NY,,Medical Claims,ADJ01-1018916,,Y,Y,Close,,Y,,Unassigned,,
CLM01-117647,IA01-117647,POL01-1001095,INC01-117648,2018-12-08 00:00:00.000000,2018-12-12 00:00:00.000000,Closed,2019-02-08 04:40:28.186439,COMP,AUTO,MEDIUM,NM,,Fire/Theft,ADJ01-1015963,,Y,Y,Open,Y,Y,Y,Unassigned,,Duplicate
CLM01-117648,IA01-117648,POL01-1017416,INC01-117649,2018-10-22 00:00:00.000000,2018-10-25 00:00:00.000000,Open,,BI,AUTO,HIGH,KS,,Medical Claims,ADJ01-1013854,,,,Close,Y,Y,Y,Unassigned,,
CLM01-117649,IA01-117649,POL01-1016043,INC01-117650,2018-12-17 00:00:00.000000,2018-12-18 00:00:00.000000,Closed,2019-02-08 04:40:28.186487,COMP,AUTO,MEDIUM,SC,,Fire/Theft,ADJ01-1003171,,Y,Y,Close,,Y,Y,Unassigned,,Duplicate
CLM01-117651,IA01-117651,POL01-1015022,INC01-117652,2019-01-18 00:00:00.000000,2019-01-18 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NE,,FastTrack,ADJ01-1016726,,Y,Y,Close,,Y,,Assigned,1,
CLM01-117656,IA01-117656,POL01-1003488,INC01-117657,2018-07-15 00:00:00.000000,2018-07-19 00:00:00.000000,Open,,BI,AUTO,HIGH,VA,,Tow,ADJ01-1016854,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117742,IA01-117742,POL01-1015403,INC01-117743,2018-05-18 00:00:00.000000,2018-05-18 00:00:00.000000,Open,,PD,AUTO,HIGH,LA,,General,ADJ01-1003928,,,,Close,Y,Y,,Unassigned,,
CLM01-117664,IA01-117664,POL01-1001581,INC01-117665,2018-05-24 00:00:00.000000,2018-05-29 00:00:00.000000,Open,,PD,AUTO,HIGH,WI,,houseowners Low Compound,ADJ01-1000099,,,,Open,Y,,Y,Unassigned,,
CLM01-117665,IA01-117665,POL01-1000481,INC01-117666,2018-06-07 00:00:00.000000,2018-06-10 00:00:00.000000,Open,,BI,AUTO,HIGH,IN,,Salvage,ADJ01-1012889,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117666,IA01-117666,POL01-1024047,INC01-117667,2018-07-03 00:00:00.000000,2018-07-06 00:00:00.000000,Open,,GLASS,AUTO,LOW,IN,Y,Medical Claims,ADJ01-1015321,,,,Open,Y,Y,,Unassigned,,
CLM01-117668,IA01-117668,POL01-1003162,INC01-117669,2018-10-21 00:00:00.000000,2018-10-23 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MA,,Fire/Theft,ADJ01-1014138,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-117673,IA01-117673,POL01-1008591,INC01-117674,2019-01-26 00:00:00.000000,2019-01-30 00:00:00.000000,Open,,PD,AUTO,HIGH,NH,,Fire/Theft,ADJ01-1008531,,,,Close,Y,Y,Y,Unassigned,,
CLM01-117674,IA01-117674,POL01-1012216,INC01-117675,2018-08-05 00:00:00.000000,2018-08-05 00:00:00.000000,Open,,BI,AUTO,HIGH,MO,,General,ADJ01-1011275,,,,Close,,Y,Y,Unassigned,,
CLM01-117675,IA01-117675,POL01-1002816,INC01-117676,2019-01-02 00:00:00.000000,2019-01-07 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NE,,Physical,ADJ01-1015397,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-117676,IA01-117676,POL01-1013440,INC01-117677,2018-11-04 00:00:00.000000,2018-11-05 00:00:00.000000,Open,,BI,AUTO,HIGH,UT,,General,ADJ01-1001214,,,,Close,Y,Y,,Unassigned,,
CLM01-117678,IA01-117678,POL01-1016136,INC01-117679,2019-01-06 00:00:00.000000,2019-01-09 00:00:00.000000,Open,,PD,AUTO,HIGH,OK,,Tow,ADJ01-1015293,,,,Close,Y,Y,Y,Unassigned,,
CLM01-117679,IA01-117679,POL01-1011001,INC01-117680,2018-10-25 00:00:00.000000,2018-10-26 00:00:00.000000,Open,,BI,AUTO,HIGH,AK,,houseowners compound,ADJ01-1012438,,,,Open,,,Y,Unassigned,,
CLM01-117680,IA01-117680,POL01-1006546,INC01-117681,2018-12-09 00:00:00.000000,2018-12-09 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,UT,,Medical Claims,ADJ01-1010474,,Y,Y,Open,Y,Y,Y,Assigned,6,
CLM01-117681,IA01-117681,POL01-1008084,INC01-117682,2019-01-21 00:00:00.000000,2019-01-22 00:00:00.000000,Open,,COL,AUTO,MEDIUM,TN,,FastTrack,ADJ01-1000807,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-117685,IA01-117685,POL01-1003979,INC01-117686,2018-12-07 00:00:00.000000,2018-12-07 00:00:00.000000,Open,,GLASS,AUTO,LOW,VA,Y,Physical,ADJ01-1019004,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117687,IA01-117687,POL01-1023153,INC01-117688,2018-11-14 00:00:00.000000,2018-11-17 00:00:00.000000,Open,,PD,AUTO,HIGH,IN,,Injury-Compound,ADJ01-1019217,,,,Open,Y,,,Unassigned,,
CLM01-117688,IA01-117688,POL01-1008170,INC01-117689,2019-01-03 00:00:00.000000,2019-01-07 00:00:00.000000,Open,,BI,AUTO,HIGH,IA,,Physical,ADJ01-1006484,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117691,IA01-117691,POL01-1004793,INC01-117692,2018-08-24 00:00:00.000000,2018-08-26 00:00:00.000000,Open,,BI,AUTO,HIGH,WY,,Physical,ADJ01-1013250,,,,Open,Y,Y,,Unassigned,,
CLM01-117693,IA01-117693,POL01-1003316,INC01-117694,2018-09-23 00:00:00.000000,2018-09-25 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WA,,Analyst Vendor IPD,ADJ01-1005171,,Y,Y,Close,,Y,Y,Unassigned,,
CLM01-117695,IA01-117695,POL01-1002180,INC01-117696,2018-01-18 00:00:00.000000,2018-01-18 00:00:00.000000,Open,,PD,AUTO,HIGH,SC,,Glass,ADJ01-1007507,,,,Close,Y,Y,Y,Unassigned,,
CLM01-117698,IA01-117698,POL01-1001665,INC01-117699,2018-04-20 00:00:00.000000,2018-04-25 00:00:00.000000,Open,,BI,AUTO,HIGH,VA,,FastTrack,ADJ01-1008563,Y,,,Open,Y,Y,,Unassigned,,
CLM01-117703,IA01-117703,POL01-1023479,INC01-117704,2018-06-26 00:00:00.000000,2018-06-28 00:00:00.000000,Open,,BI,AUTO,HIGH,WV,,Total Loss,ADJ01-1016854,,,,Open,,Y,Y,Unassigned,,
CLM01-117709,IA01-117709,POL01-1017669,INC01-117710,2018-10-18 00:00:00.000000,2018-10-18 00:00:00.000000,Open,,COL,AUTO,MEDIUM,ID,,houseowners compound,ADJ01-1006850,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-117712,IA01-117712,POL01-1003901,INC01-117713,2019-01-02 00:00:00.000000,2019-01-03 00:00:00.000000,Closed,2019-02-08 04:40:28.187008,COL,AUTO,MEDIUM,HI,,Analyst Vendor IPD,ADJ01-1002903,,Y,Y,Open,Y,Y,Y,Unassigned,,Closed without payment
CLM01-117713,IA01-117713,POL01-1005610,INC01-117714,2019-01-04 00:00:00.000000,2019-01-06 00:00:00.000000,Open,,PD,AUTO,HIGH,AL,,Injury,ADJ01-1005167,,,,Open,,Y,Y,Unassigned,,
CLM01-117717,IA01-117717,POL01-1013603,INC01-117718,2019-01-29 00:00:00.000000,2019-01-31 00:00:00.000000,Open,,BI,AUTO,HIGH,IL,,Fire/Theft,ADJ01-1014450,,,,Close,Y,Y,Y,Unassigned,,
CLM01-117718,IA01-117718,POL01-1004788,INC01-117719,2018-10-20 00:00:00.000000,2018-10-24 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MI,,Fire/Theft,ADJ01-1019564,,Y,Y,Open,,,Y,Unassigned,,
CLM01-117719,IA01-117719,POL01-1015782,INC01-117720,2018-11-21 00:00:00.000000,2018-11-25 00:00:00.000000,Open,,BI,AUTO,HIGH,NJ,,Fire/Theft,ADJ01-1010035,,,,Open,,Y,,Unassigned,,
CLM01-117725,IA01-117725,POL01-1007396,INC01-117726,2018-07-31 00:00:00.000000,2018-08-01 00:00:00.000000,Open,,PD,AUTO,HIGH,GA,,Analyst Vendor IPD,ADJ01-1001837,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117728,IA01-117728,POL01-1019855,INC01-117729,2018-11-21 00:00:00.000000,2018-11-22 00:00:00.000000,Open,,PD,AUTO,HIGH,AR,,Fire/Theft,ADJ01-1004282,,,,Open,Y,,,Unassigned,,
CLM01-117729,IA01-117729,POL01-1001430,INC01-117730,2019-01-01 00:00:00.000000,2019-01-06 00:00:00.000000,Open,,BI,AUTO,HIGH,TN,,FastTrack,ADJ01-1009244,,,,Open,Y,,Y,Unassigned,,
CLM01-117732,IA01-117732,POL01-1012183,INC01-117733,2018-11-04 00:00:00.000000,2018-11-08 00:00:00.000000,Open,,COL,AUTO,MEDIUM,PA,,Salvage,ADJ01-1019655,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-117735,IA01-117735,POL01-1019839,INC01-117736,2018-11-10 00:00:00.000000,2018-11-13 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,TX,,Physical,ADJ01-1008753,,Y,Y,Open,Y,,Y,Assigned,8,
CLM01-117736,IA01-117736,POL01-1000794,INC01-117737,2018-12-07 00:00:00.000000,2018-12-11 00:00:00.000000,Closed,2019-02-08 04:40:28.187212,PD,AUTO,HIGH,CT,,Glass,ADJ01-1000663,,,,Close,Y,,,Assigned,7,Reported in siu
CLM01-117738,IA01-117738,POL01-1010556,INC01-117739,2018-10-27 00:00:00.000000,2018-10-27 00:00:00.000000,Open,,COL,AUTO,MEDIUM,IL,,Salvage,ADJ01-1004456,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-117739,IA01-117739,POL01-1016720,INC01-117740,2018-04-07 00:00:00.000000,2018-04-11 00:00:00.000000,Open,,BI,AUTO,HIGH,NY,,Analyst Vendor IPD,ADJ01-1005584,,,,Open,,Y,Y,Unassigned,,
CLM01-117743,IA01-117743,POL01-1007909,INC01-117744,2018-11-29 00:00:00.000000,2018-11-30 00:00:00.000000,Open,,COL,AUTO,MEDIUM,CT,,FastTrack,ADJ01-1012454,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-117744,IA01-117744,POL01-1021897,INC01-117745,2019-01-25 00:00:00.000000,2019-01-28 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MD,,houseowners Low Compound,ADJ01-1004303,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-117747,IA01-117747,POL01-1011540,INC01-117748,2018-10-10 00:00:00.000000,2018-10-11 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,CT,,FastTrack,ADJ01-1015894,,Y,Y,Open,,,,Unassigned,,
CLM01-117748,IA01-117748,POL01-1021149,INC01-117749,2018-12-27 00:00:00.000000,2018-12-31 00:00:00.000000,Open,,GLASS,AUTO,LOW,OH,Y,houseowners compound,ADJ01-1001665,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117749,IA01-117749,POL01-1013455,INC01-117750,2018-07-23 00:00:00.000000,2018-07-27 00:00:00.000000,Open,,COL,AUTO,MEDIUM,AZ,,Tow,ADJ01-1016113,,Y,Y,Open,Y,,Y,Assigned,6,
CLM01-117753,IA01-117753,POL01-1005605,INC01-117754,2018-05-18 00:00:00.000000,2018-05-21 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MO,,Injury,ADJ01-1001593,,Y,Y,Open,Y,,,Unassigned,,
CLM01-117760,IA01-117760,POL01-1016623,INC01-117761,2018-04-29 00:00:00.000000,2018-05-04 00:00:00.000000,Open,,PD,AUTO,HIGH,KY,,Subrogation,ADJ01-1008651,,,,Open,Y,Y,,Unassigned,,
CLM01-117761,IA01-117761,POL01-1020912,INC01-117762,2019-01-16 00:00:00.000000,2019-01-19 00:00:00.000000,Open,,COL,AUTO,MEDIUM,SC,,Medical Claims,ADJ01-1008799,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-117763,IA01-117763,POL01-1013036,INC01-117764,2018-07-17 00:00:00.000000,2018-07-18 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NV,,Medical Claims,ADJ01-1005233,,Y,Y,Close,Y,,,Unassigned,,
CLM01-117764,IA01-117764,POL01-1022208,INC01-117765,2018-12-19 00:00:00.000000,2018-12-21 00:00:00.000000,Open,,GLASS,AUTO,LOW,RI,Y,Subrogation,ADJ01-1011244,,,,Close,,Y,,Unassigned,,
CLM01-117766,IA01-117766,POL01-1014572,INC01-117767,2018-01-31 00:00:00.000000,2018-02-02 00:00:00.000000,Open,,GLASS,AUTO,LOW,KS,Y,Salvage,ADJ01-1006525,,,,Close,Y,Y,,Unassigned,,
CLM01-117767,IA01-117767,POL01-1010715,INC01-117768,2018-11-03 00:00:00.000000,2018-11-03 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WY,,Medical Claims,ADJ01-1003305,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-117769,IA01-117769,POL01-1000218,INC01-117770,2018-03-29 00:00:00.000000,2018-04-02 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NM,,Total Loss,ADJ01-1016408,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-117770,IA01-117770,POL01-1005506,INC01-117771,2018-03-25 00:00:00.000000,2018-03-30 00:00:00.000000,Open,,BI,AUTO,HIGH,TN,,Total Loss,ADJ01-1015784,,,,Close,,Y,,Unassigned,,
