claim_id,claim_claimnumber,policy_number,incident_id,claim_lossdate,claim_reporteddate,claim_status,claim_closedate,claim_losstype,claim_lob,claim_severity,claim_loss_add_state,claim_glass_ind,claim_primary_group,claim_primary_adjuster_id,claim_litigation_ind,claim_subrogation_status,claim_salvage_status,claim_litigation_status,claim_fatalities,claim_large_loss,claim_coverage_in_question,claim_siu_status,claim_siu_score,claim_resolution
CLM01-112979,IA01-112979,POL01-1020500,INC01-112979,2018-07-17 00:00:00.000000,2018-07-19 00:00:00.000000,Open,,GLASS,AUTO,LOW,NC,Y,Glass,ADJ01-1007743,,,,Close,,Y,,Unassigned,,
CLM01-112982,IA01-112982,POL01-1003548,INC01-112982,2018-12-13 00:00:00.000000,2018-12-14 00:00:00.000000,Closed,2019-02-04 23:22:31.869200,PD,AUTO,HIGH,KY,,Injury-Compound,ADJ01-1018491,,,,Close,Y,,,Unassigned,,Rejected
CLM01-112987,IA01-112987,POL01-1024771,INC01-112987,2019-01-01 00:00:00.000000,2019-01-04 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,OK,,Fire/Theft,ADJ01-1016357,,Y,Y,Close,,Y,Y,Unassigned,,
CLM01-112989,IA01-112989,POL01-1003608,INC01-112989,2018-05-26 00:00:00.000000,2018-05-30 00:00:00.000000,Open,,GLASS,AUTO,LOW,NJ,Y,Injury,ADJ01-1017289,,,,Close,Y,Y,Y,Unassigned,,
CLM01-113072,IA01-113072,POL01-1022225,INC01-113072,2018-10-06 00:00:00.000000,2018-10-07 00:00:00.000000,Open,,COL,AUTO,MEDIUM,TN,,Injury,ADJ01-1000714,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-112992,IA01-112992,POL01-1001511,INC01-112992,2018-06-01 00:00:00.000000,2018-06-04 00:00:00.000000,Open,,PD,AUTO,HIGH,NH,,houseowners Low Compound,ADJ01-1008554,,,,Open,Y,Y,Y,Unassigned,,
CLM01-112994,IA01-112994,POL01-1007588,INC01-112994,2018-06-09 00:00:00.000000,2018-06-13 00:00:00.000000,Open,,PD,AUTO,HIGH,UT,,Medical Claims,ADJ01-1014320,,,,Open,,,Y,Unassigned,,
CLM01-112995,IA01-112995,POL01-1007300,INC01-112995,2018-04-04 00:00:00.000000,2018-04-08 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,GA,,houseowners Low Compound,ADJ01-1011124,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-112998,IA01-112998,POL01-1012104,INC01-112998,2018-12-30 00:00:00.000000,2018-12-31 00:00:00.000000,Closed,2019-02-04 23:22:31.869395,COMP,AUTO,MEDIUM,UT,,Injury,ADJ01-1010630,,Y,Y,Open,Y,,Y,Unassigned,,Closed with payments
CLM01-113006,IA01-113006,POL01-1021307,INC01-113006,2018-11-15 00:00:00.000000,2018-11-18 00:00:00.000000,Open,,PD,AUTO,HIGH,WI,,General,ADJ01-1015652,,,,Close,Y,Y,,Unassigned,,
CLM01-113009,IA01-113009,POL01-1019613,INC01-113009,2019-01-23 00:00:00.000000,2019-01-23 00:00:00.000000,Open,,GLASS,AUTO,LOW,KS,Y,Tow,ADJ01-1010485,,,,Open,Y,Y,,Assigned,4,
CLM01-113013,IA01-113013,POL01-1003239,INC01-113013,2019-01-25 00:00:00.000000,2019-01-29 00:00:00.000000,Open,,COL,AUTO,MEDIUM,DC,,General,ADJ01-1003131,,Y,Y,Open,,Y,,Unassigned,,
CLM01-113017,IA01-113017,POL01-1005735,INC01-113017,2018-02-21 00:00:00.000000,2018-02-22 00:00:00.000000,Open,,BI,AUTO,HIGH,IA,,Tow,ADJ01-1006626,,,,Open,Y,,,Unassigned,,
CLM01-113018,IA01-113018,POL01-1004859,INC01-113018,2019-01-05 00:00:00.000000,2019-01-06 00:00:00.000000,Open,,PD,AUTO,HIGH,AR,,Injury-Compound,ADJ01-1018556,,,,Open,Y,Y,Y,Unassigned,,
CLM01-113019,IA01-113019,POL01-1005235,INC01-113019,2018-01-18 00:00:00.000000,2018-01-18 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,LA,,Total Loss,ADJ01-1012447,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-113020,IA01-113020,POL01-1014790,INC01-113020,2019-01-22 00:00:00.000000,2019-01-24 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NE,,Subrogation,ADJ01-1017577,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-113023,IA01-113023,POL01-1023955,INC01-113023,2018-04-20 00:00:00.000000,2018-04-25 00:00:00.000000,Open,,PD,AUTO,HIGH,OK,,Injury,ADJ01-1011835,,,,Close,Y,Y,Y,Assigned,4,
CLM01-113026,IA01-113026,POL01-1024424,INC01-113026,2018-04-30 00:00:00.000000,2018-05-03 00:00:00.000000,Open,,PD,AUTO,HIGH,SC,,Injury,ADJ01-1001452,,,,Open,,,Y,Unassigned,,
CLM01-113028,IA01-113028,POL01-1010337,INC01-113028,2018-10-04 00:00:00.000000,2018-10-04 00:00:00.000000,Open,,PD,AUTO,HIGH,SC,,Total Loss,ADJ01-1014596,,,,Open,Y,Y,,Unassigned,,
CLM01-113029,IA01-113029,POL01-1007711,INC01-113029,2018-10-27 00:00:00.000000,2018-10-31 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WV,,General,ADJ01-1001563,,Y,Y,Close,,Y,Y,Unassigned,,
CLM01-113032,IA01-113032,POL01-1022252,INC01-113032,2018-12-05 00:00:00.000000,2018-12-05 00:00:00.000000,Open,,BI,AUTO,HIGH,KS,,Tow,ADJ01-1014595,,,,Close,Y,Y,Y,Unassigned,,
CLM01-113035,IA01-113035,POL01-1018702,INC01-113035,2018-07-22 00:00:00.000000,2018-07-23 00:00:00.000000,Open,,BI,AUTO,HIGH,ND,,Total Loss,ADJ01-1003328,,,,Open,Y,,,Unassigned,,
CLM01-113036,IA01-113036,POL01-1015078,INC01-113036,2018-08-01 00:00:00.000000,2018-08-02 00:00:00.000000,Open,,BI,AUTO,HIGH,MN,,Tow,ADJ01-1013617,,,,Open,Y,Y,,Unassigned,,
CLM01-113040,IA01-113040,POL01-1023535,INC01-113040,2018-07-01 00:00:00.000000,2018-07-03 00:00:00.000000,Open,,BI,AUTO,HIGH,AR,,houseowners compound,ADJ01-1003687,,,,Open,,,Y,Unassigned,,
CLM01-113041,IA01-113041,POL01-1023970,INC01-113041,2018-10-17 00:00:00.000000,2018-10-20 00:00:00.000000,Open,,GLASS,AUTO,LOW,VT,Y,Subrogation,ADJ01-1017927,,,,Open,Y,,Y,Unassigned,,
CLM01-113044,IA01-113044,POL01-1001012,INC01-113044,2018-12-03 00:00:00.000000,2018-12-07 00:00:00.000000,Closed,2019-02-04 23:22:31.870248,COMP,AUTO,MEDIUM,AL,,Injury-Compound,ADJ01-1003189,,Y,Y,Open,Y,Y,,Unassigned,,Closed with payments
CLM01-113047,IA01-113047,POL01-1018928,INC01-113047,2018-12-23 00:00:00.000000,2018-12-24 00:00:00.000000,Closed,2019-02-04 23:22:31.870283,BI,AUTO,HIGH,MD,,FastTrack,ADJ01-1010565,,,,Close,,Y,Y,Unassigned,,Rejected
CLM01-113048,IA01-113048,POL01-1005344,INC01-113048,2018-09-16 00:00:00.000000,2018-09-21 00:00:00.000000,Open,,GLASS,AUTO,LOW,AK,Y,Fire/Theft,ADJ01-1008573,,,,Open,Y,,,Unassigned,,
CLM01-113049,IA01-113049,POL01-1005430,INC01-113049,2018-01-09 00:00:00.000000,2018-01-14 00:00:00.000000,Open,,GLASS,AUTO,LOW,LA,Y,Fire/Theft,ADJ01-1010132,,,,Open,Y,Y,Y,Unassigned,,
CLM01-113053,IA01-113053,POL01-1017980,INC01-113053,2018-11-08 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MD,,Tow,ADJ01-1006664,,Y,Y,Open,,,,Unassigned,,
CLM01-113056,IA01-113056,POL01-1000675,INC01-113056,2019-01-18 00:00:00.000000,2019-01-18 00:00:00.000000,Open,,BI,AUTO,HIGH,AL,,Analyst Vendor IPD,ADJ01-1012755,,,,Open,Y,Y,Y,Unassigned,,
CLM01-113057,IA01-113057,POL01-1003407,INC01-113057,2019-01-30 00:00:00.000000,2019-02-04 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NH,,Subrogation,ADJ01-1012481,,Y,Y,Open,Y,,,Assigned,8,
CLM01-113059,IA01-113059,POL01-1002550,INC01-113059,2018-12-13 00:00:00.000000,2018-12-13 00:00:00.000000,Closed,2019-02-04 23:22:31.870408,BI,AUTO,HIGH,WA,,Salvage,ADJ01-1010177,,,,Close,,Y,Y,Unassigned,,Closed with payments
CLM01-113061,IA01-113061,POL01-1016667,INC01-113061,2019-01-25 00:00:00.000000,2019-01-29 00:00:00.000000,Open,,GLASS,AUTO,LOW,NM,Y,Injury,ADJ01-1012556,,,,Open,Y,,,Unassigned,,
CLM01-113064,IA01-113064,POL01-1012523,INC01-113064,2019-01-01 00:00:00.000000,2019-01-03 00:00:00.000000,Open,,PD,AUTO,HIGH,KY,,Subrogation,ADJ01-1010147,,,,Close,,Y,Y,Assigned,2,
CLM01-113066,IA01-113066,POL01-1015680,INC01-113066,2018-09-13 00:00:00.000000,2018-09-15 00:00:00.000000,Open,,PD,AUTO,HIGH,NY,,Physical,ADJ01-1002970,,,,Open,Y,,Y,Unassigned,,
CLM01-113067,IA01-113067,POL01-1012122,INC01-113067,2018-04-26 00:00:00.000000,2018-04-30 00:00:00.000000,Open,,BI,AUTO,HIGH,MI,,houseowners Low Compound,ADJ01-1012823,,,,Open,Y,Y,Y,Unassigned,,
CLM01-113073,IA01-113073,POL01-1009060,INC01-113073,2018-10-27 00:00:00.000000,2018-10-31 00:00:00.000000,Open,,PD,AUTO,HIGH,NH,,Tow,ADJ01-1000447,,,,Close,Y,Y,Y,Unassigned,,
CLM01-113077,IA01-113077,POL01-1003536,INC01-113077,2018-09-17 00:00:00.000000,2018-09-20 00:00:00.000000,Open,,PD,AUTO,HIGH,ME,,houseowners compound,ADJ01-1018626,,,,Open,,Y,Y,Unassigned,,
CLM01-113081,IA01-113081,POL01-1021918,INC01-113081,2018-11-13 00:00:00.000000,2018-11-16 00:00:00.000000,Open,,BI,AUTO,HIGH,SD,,Tow,ADJ01-1006329,,,,Open,Y,Y,,Assigned,3,
CLM01-113083,IA01-113083,POL01-1017714,INC01-113083,2019-01-12 00:00:00.000000,2019-01-15 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NH,,Tow,ADJ01-1007568,,Y,Y,Open,,Y,,Unassigned,,
CLM01-113087,IA01-113087,POL01-1018579,INC01-113087,2018-11-07 00:00:00.000000,2018-11-11 00:00:00.000000,Open,,PD,AUTO,HIGH,VT,,Injury-Compound,ADJ01-1008622,,,,Open,Y,,Y,Unassigned,,
CLM01-113088,IA01-113088,POL01-1015974,INC01-113088,2019-01-03 00:00:00.000000,2019-01-05 00:00:00.000000,Open,,BI,AUTO,HIGH,NC,,FastTrack,ADJ01-1010492,,,,Close,Y,Y,,Unassigned,,
CLM01-113089,IA01-113089,POL01-1014042,INC01-113089,2018-12-22 00:00:00.000000,2018-12-22 00:00:00.000000,Open,,GLASS,AUTO,LOW,FL,Y,General,ADJ01-1011942,,,,Close,Y,,Y,Unassigned,,
CLM01-113095,IA01-113095,POL01-1024073,INC01-113095,2018-10-09 00:00:00.000000,2018-10-11 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MT,,Fire/Theft,ADJ01-1001740,,Y,Y,Open,,Y,,Unassigned,,
CLM01-113097,IA01-113097,POL01-1014539,INC01-113097,2018-02-11 00:00:00.000000,2018-02-15 00:00:00.000000,Open,,GLASS,AUTO,LOW,MA,Y,houseowners compound,ADJ01-1005557,,,,Open,Y,Y,Y,Unassigned,,
CLM01-113098,IA01-113098,POL01-1001346,INC01-113098,2018-07-09 00:00:00.000000,2018-07-14 00:00:00.000000,Open,,COL,AUTO,MEDIUM,LA,,Analyst Vendor IPD,ADJ01-1014480,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-113100,IA01-113100,POL01-1011786,INC01-113100,2018-10-22 00:00:00.000000,2018-10-23 00:00:00.000000,Open,,BI,AUTO,HIGH,VT,,Fire/Theft,ADJ01-1005074,Y,,,Close,Y,Y,,Unassigned,,
CLM01-113101,IA01-113101,POL01-1015658,INC01-113101,2018-11-08 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,GLASS,AUTO,LOW,MD,Y,General,ADJ01-1018218,,,,Open,Y,Y,,Unassigned,,
CLM01-113107,IA01-113107,POL01-1011174,INC01-113107,2018-09-24 00:00:00.000000,2018-09-26 00:00:00.000000,Open,,PD,AUTO,HIGH,OK,,General,ADJ01-1017536,,,,Close,,,Y,Unassigned,,
CLM01-113108,IA01-113108,POL01-1006819,INC01-113108,2018-10-24 00:00:00.000000,2018-10-28 00:00:00.000000,Open,,BI,AUTO,HIGH,VT,,Salvage,ADJ01-1009573,,,,Close,Y,,Y,Unassigned,,
CLM01-113109,IA01-113109,POL01-1004125,INC01-113109,2019-01-25 00:00:00.000000,2019-01-28 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NH,,Analyst Vendor IPD,ADJ01-1019000,,Y,Y,Open,Y,Y,Y,Assigned,2,
CLM01-113112,IA01-113112,POL01-1001103,INC01-113112,2018-01-12 00:00:00.000000,2018-01-14 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OH,,Total Loss,ADJ01-1004254,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-113114,IA01-113114,POL01-1000436,INC01-113114,2018-12-09 00:00:00.000000,2018-12-14 00:00:00.000000,Closed,2019-02-04 23:22:31.877947,BI,AUTO,HIGH,HI,,houseowners Low Compound,ADJ01-1001070,Y,,,Open,,,,Unassigned,,Closed with payments
CLM01-113117,IA01-113117,POL01-1023980,INC01-113117,2018-12-28 00:00:00.000000,2018-12-31 00:00:00.000000,Closed,2019-02-04 23:22:31.878028,PD,AUTO,HIGH,WI,,Fire/Theft,ADJ01-1009663,,,,Open,Y,Y,,Unassigned,,Duplicate
CLM01-113121,IA01-113121,POL01-1006762,INC01-113121,2018-09-29 00:00:00.000000,2018-10-02 00:00:00.000000,Open,,GLASS,AUTO,LOW,NE,Y,Total Loss,ADJ01-1001489,,,,Close,,Y,,Unassigned,,
CLM01-113123,IA01-113123,POL01-1000486,INC01-113123,2019-01-10 00:00:00.000000,2019-01-13 00:00:00.000000,Open,,COL,AUTO,MEDIUM,ID,,FastTrack,ADJ01-1012101,,Y,Y,Open,Y,,Y,Assigned,5,
CLM01-113124,IA01-113124,POL01-1002928,INC01-113583,2018-10-02 00:00:00.000000,2018-10-05 00:00:00.000000,Open,,BI,AUTO,HIGH,WY,,Analyst Vendor IPD,ADJ01-1009836,,,,Open,,Y,Y,Assigned,6,
CLM01-113128,IA01-113128,POL01-1008764,INC01-113127,2018-06-01 00:00:00.000000,2018-06-06 00:00:00.000000,Open,,PD,AUTO,HIGH,AK,,houseowners Low Compound,ADJ01-1000593,,,,Open,Y,Y,Y,Unassigned,,
CLM01-113129,IA01-113129,POL01-1008652,INC01-113128,2019-01-29 00:00:00.000000,2019-01-30 00:00:00.000000,Open,,BI,AUTO,HIGH,PA,,Total Loss,ADJ01-1001682,,,,Open,,Y,Y,Unassigned,,
CLM01-113131,IA01-113131,POL01-1007413,INC01-113130,2018-11-02 00:00:00.000000,2018-11-02 00:00:00.000000,Open,,PD,AUTO,HIGH,LA,,Medical Claims,ADJ01-1006264,,,,Close,,,Y,Unassigned,,
CLM01-113132,IA01-113132,POL01-1006372,INC01-113131,2018-02-08 00:00:00.000000,2018-02-12 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NH,,Tow,ADJ01-1011212,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-113134,IA01-113134,POL01-1016162,INC01-113133,2018-03-02 00:00:00.000000,2018-03-06 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OH,,Total Loss,ADJ01-1013437,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-113135,IA01-113135,POL01-1013551,INC01-113134,2018-11-19 00:00:00.000000,2018-11-22 00:00:00.000000,Open,,BI,AUTO,HIGH,TN,,Glass,ADJ01-1011728,,,,Open,Y,Y,Y,Unassigned,,
CLM01-113136,IA01-113136,POL01-1015508,INC01-113135,2019-01-15 00:00:00.000000,2019-01-20 00:00:00.000000,Open,,COL,AUTO,MEDIUM,FL,,Total Loss,ADJ01-1002087,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-113137,IA01-113137,POL01-1024614,INC01-113136,2019-01-09 00:00:00.000000,2019-01-11 00:00:00.000000,Open,,BI,AUTO,HIGH,NM,,Injury,ADJ01-1000218,,,,Open,Y,Y,Y,Assigned,6,
CLM01-113138,IA01-113138,POL01-1023363,INC01-113137,2018-11-11 00:00:00.000000,2018-11-15 00:00:00.000000,Open,,GLASS,AUTO,LOW,LA,Y,houseowners compound,ADJ01-1014097,,,,Open,,Y,Y,Assigned,4,
CLM01-113139,IA01-113139,POL01-1000286,INC01-113138,2018-10-24 00:00:00.000000,2018-10-24 00:00:00.000000,Open,,BI,AUTO,HIGH,PA,,Fire/Theft,ADJ01-1006151,,,,Open,Y,Y,Y,Unassigned,,
CLM01-113142,IA01-113142,POL01-1002822,INC01-113141,2018-11-23 00:00:00.000000,2018-11-26 00:00:00.000000,Open,,PD,AUTO,HIGH,AL,,Subrogation,ADJ01-1004499,,,,Close,,Y,,Unassigned,,
CLM01-113145,IA01-113145,POL01-1013316,INC01-113144,2019-01-12 00:00:00.000000,2019-01-16 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MI,,Tow,ADJ01-1009928,,Y,Y,Close,Y,Y,Y,Assigned,8,
CLM01-113147,IA01-113147,POL01-1019351,INC01-113146,2019-01-30 00:00:00.000000,2019-01-30 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WV,,Salvage,ADJ01-1019887,,Y,Y,Open,,Y,,Unassigned,,
CLM01-113151,IA01-113151,POL01-1017988,INC01-113150,2019-01-17 00:00:00.000000,2019-01-21 00:00:00.000000,Open,,COL,AUTO,MEDIUM,HI,,Injury,ADJ01-1006825,,Y,Y,Open,Y,,,Unassigned,,
CLM01-113153,IA01-113153,POL01-1015653,INC01-113152,2018-10-14 00:00:00.000000,2018-10-16 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,DE,,houseowners compound,ADJ01-1009456,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-113154,IA01-113154,POL01-1019984,INC01-113153,2019-01-30 00:00:00.000000,2019-02-02 00:00:00.000000,Open,,PD,AUTO,HIGH,PA,,Analyst Vendor IPD,ADJ01-1017480,,,,Open,,Y,Y,Unassigned,,
CLM01-113156,IA01-113156,POL01-1022896,INC01-113155,2019-01-18 00:00:00.000000,2019-01-23 00:00:00.000000,Open,,COL,AUTO,MEDIUM,IN,,Total Loss,ADJ01-1010536,,Y,Y,Open,,,Y,Unassigned,,
CLM01-113158,IA01-113158,POL01-1001225,INC01-113157,2018-10-31 00:00:00.000000,2018-11-02 00:00:00.000000,Open,,PD,AUTO,HIGH,NH,,Salvage,ADJ01-1003418,,,,Open,,Y,Y,Unassigned,,
CLM01-113159,IA01-113159,POL01-1020770,INC01-113158,2018-11-10 00:00:00.000000,2018-11-12 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,TN,,Total Loss,ADJ01-1004537,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-113163,IA01-113163,POL01-1016226,INC01-113162,2018-08-24 00:00:00.000000,2018-08-27 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MN,,Physical,ADJ01-1005525,,Y,Y,Close,Y,,,Unassigned,,
CLM01-113165,IA01-113165,POL01-1023944,INC01-113164,2018-01-22 00:00:00.000000,2018-01-25 00:00:00.000000,Open,,GLASS,AUTO,LOW,GA,Y,houseowners Low Compound,ADJ01-1002519,,,,Close,Y,Y,Y,Unassigned,,
CLM01-113167,IA01-113167,POL01-1014353,INC01-113166,2018-11-29 00:00:00.000000,2018-11-29 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AZ,,Injury,ADJ01-1015295,,Y,Y,Close,,,,Assigned,9,
CLM01-113170,IA01-113170,POL01-1007946,INC01-113169,2018-06-19 00:00:00.000000,2018-06-20 00:00:00.000000,Open,,BI,AUTO,HIGH,OR,,Glass,ADJ01-1005109,,,,Close,,,Y,Unassigned,,
CLM01-113174,IA01-113174,POL01-1001012,INC01-113173,2018-11-25 00:00:00.000000,2018-11-29 00:00:00.000000,Open,,BI,AUTO,HIGH,FL,,Salvage,ADJ01-1003566,,,,Open,,Y,,Unassigned,,
CLM01-113187,IA01-113187,POL01-1009759,INC01-113186,2018-12-02 00:00:00.000000,2018-12-04 00:00:00.000000,Open,,BI,AUTO,HIGH,WY,,Total Loss,ADJ01-1002495,,,,Open,Y,,Y,Unassigned,,
CLM01-113189,IA01-113189,POL01-1000936,INC01-113188,2018-11-04 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,BI,AUTO,HIGH,MI,,houseowners compound,ADJ01-1008905,,,,Open,Y,Y,Y,Assigned,2,
CLM01-113190,IA01-113190,POL01-1021342,INC01-113189,2018-11-29 00:00:00.000000,2018-12-03 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NV,,General,ADJ01-1016972,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-113191,IA01-113191,POL01-1007441,INC01-113190,2018-07-26 00:00:00.000000,2018-07-31 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,IL,,General,ADJ01-1019368,,Y,Y,Close,,,Y,Unassigned,,
CLM01-113192,IA01-113192,POL01-1016782,INC01-113191,2018-04-04 00:00:00.000000,2018-04-06 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MD,,Total Loss,ADJ01-1012242,,Y,Y,Open,,Y,,Unassigned,,
CLM01-113193,IA01-113193,POL01-1009604,INC01-113192,2018-03-09 00:00:00.000000,2018-03-12 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MI,,Tow,ADJ01-1019704,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-113195,IA01-113195,POL01-1017415,INC01-113194,2018-05-02 00:00:00.000000,2018-05-03 00:00:00.000000,Open,,COL,AUTO,MEDIUM,KS,,Injury,ADJ01-1013990,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-113197,IA01-113197,POL01-1000492,INC01-113196,2018-07-30 00:00:00.000000,2018-08-03 00:00:00.000000,Open,,COL,AUTO,MEDIUM,IL,,Analyst Vendor IPD,ADJ01-1008777,,Y,Y,Close,Y,Y,Y,Assigned,10,
CLM01-113199,IA01-113199,POL01-1007968,INC01-113198,2018-11-23 00:00:00.000000,2018-11-26 00:00:00.000000,Open,,GLASS,AUTO,LOW,DE,Y,Subrogation,ADJ01-1014896,,,,Close,Y,Y,,Unassigned,,
CLM01-113204,IA01-113204,POL01-1008914,INC01-113203,2018-03-21 00:00:00.000000,2018-03-22 00:00:00.000000,Open,,GLASS,AUTO,LOW,VA,Y,houseowners compound,ADJ01-1012559,,,,Open,,,Y,Unassigned,,
CLM01-113205,IA01-113205,POL01-1019815,INC01-113204,2018-08-31 00:00:00.000000,2018-08-31 00:00:00.000000,Open,,PD,AUTO,HIGH,TN,,houseowners compound,ADJ01-1001299,,,,Open,Y,,Y,Unassigned,,
CLM01-113206,IA01-113206,POL01-1017023,INC01-113205,2018-10-16 00:00:00.000000,2018-10-21 00:00:00.000000,Open,,PD,AUTO,HIGH,DE,,Fire/Theft,ADJ01-1011651,,,,Close,Y,Y,,Unassigned,,
CLM01-113210,IA01-113210,POL01-1011861,INC01-113209,2018-12-12 00:00:00.000000,2018-12-15 00:00:00.000000,Open,,GLASS,AUTO,LOW,TX,Y,houseowners Low Compound,ADJ01-1007415,,,,Close,Y,,,Assigned,10,
CLM01-113211,IA01-113211,POL01-1010478,INC01-113210,2018-10-16 00:00:00.000000,2018-10-19 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NM,,Physical,ADJ01-1007230,,Y,Y,Close,,,Y,Unassigned,,
CLM01-113215,IA01-113215,POL01-1023551,INC01-113214,2018-11-06 00:00:00.000000,2018-11-10 00:00:00.000000,Open,,COL,AUTO,MEDIUM,HI,,Injury-Compound,ADJ01-1008593,,Y,Y,Close,,,Y,Unassigned,,
CLM01-113216,IA01-113216,POL01-1006776,INC01-113215,2018-01-19 00:00:00.000000,2018-01-19 00:00:00.000000,Open,,PD,AUTO,HIGH,NH,,General,ADJ01-1009315,,,,Close,,Y,Y,Assigned,4,
CLM01-113218,IA01-113218,POL01-1002084,INC01-113217,2018-12-15 00:00:00.000000,2018-12-18 00:00:00.000000,Closed,2019-02-04 23:22:31.879733,COL,AUTO,MEDIUM,VA,,Medical Claims,ADJ01-1015997,,Y,Y,Close,Y,,,Unassigned,,Duplicate
CLM01-113222,IA01-113222,POL01-1008350,INC01-113221,2018-09-25 00:00:00.000000,2018-09-25 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,ME,,Physical,ADJ01-1014438,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-113228,IA01-113228,POL01-1005959,INC01-113227,2018-12-28 00:00:00.000000,2019-01-02 00:00:00.000000,Open,,PD,AUTO,HIGH,OR,,Medical Claims,ADJ01-1008245,,,,Close,,Y,Y,Unassigned,,
CLM01-113229,IA01-113229,POL01-1011675,INC01-113228,2018-01-03 00:00:00.000000,2018-01-06 00:00:00.000000,Open,,BI,AUTO,HIGH,UT,,Fire/Theft,ADJ01-1013232,,,,Open,,,Y,Unassigned,,
CLM01-113231,IA01-113231,POL01-1021971,INC01-113738,2018-11-25 00:00:00.000000,2018-11-29 00:00:00.000000,Open,,PD,AUTO,HIGH,MN,,Medical Claims,ADJ01-1016204,,,,Open,Y,Y,Y,Unassigned,,
CLM01-113238,IA01-113238,POL01-1008911,INC01-113236,2019-01-07 00:00:00.000000,2019-01-08 00:00:00.000000,Open,,PD,AUTO,HIGH,KY,,Physical,ADJ01-1013355,,,,Open,Y,Y,,Assigned,9,
CLM01-113248,IA01-113248,POL01-1010955,INC01-113246,2018-08-08 00:00:00.000000,2018-08-11 00:00:00.000000,Open,,BI,AUTO,HIGH,NE,,Injury-Compound,ADJ01-1019484,,,,Open,,,Y,Unassigned,,
CLM01-113251,IA01-113251,POL01-1006950,INC01-113249,2018-12-15 00:00:00.000000,2018-12-18 00:00:00.000000,Open,,GLASS,AUTO,LOW,SC,Y,Medical Claims,ADJ01-1004634,,,,Close,Y,Y,Y,Unassigned,,
CLM01-113252,IA01-113252,POL01-1021176,INC01-113250,2019-01-22 00:00:00.000000,2019-01-23 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NJ,,houseowners compound,ADJ01-1013274,,Y,Y,Close,,Y,Y,Unassigned,,
CLM01-113255,IA01-113255,POL01-1008770,INC01-113253,2018-08-14 00:00:00.000000,2018-08-18 00:00:00.000000,Open,,BI,AUTO,HIGH,AK,,Glass,ADJ01-1001520,,,,Open,,,Y,Unassigned,,
CLM01-113258,IA01-113258,POL01-1004387,INC01-113256,2018-01-24 00:00:00.000000,2018-01-28 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AZ,,Injury-Compound,ADJ01-1012534,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-113261,IA01-113261,POL01-1022256,INC01-113259,2018-06-11 00:00:00.000000,2018-06-14 00:00:00.000000,Open,,BI,AUTO,HIGH,OR,,Total Loss,ADJ01-1014694,,,,Close,,Y,,Unassigned,,
